547,-44.79
548,-44.79
549,-44.79
551,-55.98
552,-40.32
553,-40.32
554,-53.76
555,-31.35
556,-53.76
558,-47.04
559,-47.04
560,-47.04
561,-35.82
565,-47.04
566,-47.04
568,-47.04
570,-47.04
571,-38.07
574,-47.04
575,-47.04
577,-47.04
578,-47.04
580,-47.04
581,-47.04
582,-47.04
583,-47.04
587,-47.04
591,-47.04
592,-47.04
593,-47.04
595,-47.04
599,-47.04
600,-47.04
601,-47.04
604,-47.04
607,-47.04
608,-60.48
609,-42.57
611,-42.57
612,-42.57
615,-42.57
616,-42.57
618,-42.57
620,-42.57
621,-42.57
624,-42.57
625,-42.57
628,-42.57
629,-42.57
631,-42.57
635,-42.57
636,-42.57
637,-42.57
639,-42.57
640,-42.57
641,-42.57
642,-51.51
643,-51.51
644,-51.51
645,-51.51
646,-51.51
647,-51.51
648,-42.57
649,-49.26
650,-49.26
651,-49.26
652,-49.26
653,-49.26
655,-42.57
656,-42.57
657,-53.76
658,-44.79
659,-44.79
660,-44.79
661,-44.79
662,-44.79
663,-44.79
664,-44.79
667,-44.79
668,-44.79
669,-44.79
670,-44.79
671,-44.79
674,-44.79
677,-53.76
678,-35.82
679,-35.82
682,-47.04
683,-53.76
684,-42.57
688,-58.23
689,-44.79
690,-38.07
691,-49.26
693,-40.32
694,-49.26
695,-49.26
696,-40.32
698,-40.32
699,-40.32
700,-40.32
701,-49.26
704,-49.26
709,-42.57
711,-49.26
715,-40.32
716,-53.76
721,-42.57
722,-42.57
723,-42.57
724,-42.57
725,-42.57
726,-42.57
729,-42.57
731,-49.26
732,-40.32
733,-49.26
734,-40.32
735,-49.26
737,-40.32
739,-40.32
740,-40.32
741,-40.32
742,-47.04
743,-47.04
744,-47.04
746,-47.04
747,-47.04
748,-47.04
749,-47.04
750,-47.04
751,-47.04
752,-47.04
753,-47.04
755,-47.04
756,-47.04
757,-40.32
758,-40.32
759,-40.32
760,-40.32
763,-47.04
766,-47.04
768,-40.32
769,-40.32
771,-42.57
772,-42.57
773,-42.57
774,-42.57
777,-42.57
778,-51.51
779,-51.51
780,-42.57
781,-35.82
782,-53.76
783,-42.57
784,-42.57
788,-42.57
789,-49.26
790,-40.32
791,-49.26
792,-49.26
793,-49.26
794,-38.07
795,-49.26
796,-49.26
798,-42.57
799,-42.57
801,-42.57
804,-42.57
810,-42.57
811,-42.57
815,-42.57
816,-51.51
817,-51.51
818,-42.57
819,-42.57
820,-42.57
821,-42.57
823,-42.57
827,-42.57
828,-49.26
829,-35.82
830,-22.38
834,-42.57
835,-42.57
836,-42.57
837,-42.57
839,-42.57
840,-31.35
841,-42.57
842,-42.57
843,-42.57
844,-42.57
845,-42.57
850,-42.57
851,-42.57
852,-42.57
853,-42.57
854,-42.57
855,-42.57
856,-42.57
858,-42.57
859,-42.57
860,-42.57
862,-42.57
863,-35.82
864,-42.57
865,-42.57
867,-42.57
868,-42.57
869,-42.57
870,-42.57
871,-42.57
872,-42.57
873,-42.57
874,-42.57
875,-42.57
876,-42.57
877,-42.57
878,-42.57
879,-42.57
880,-42.57
881,-42.57
882,-42.57
883,-42.57
884,-42.57
885,-42.57
886,-42.57
887,-42.57
888,-42.57
890,-42.57
891,-42.57
892,-42.57
893,-42.57
894,-42.57
895,-49.26
896,-49.26
898,-38.07
900,-35
