-118	386.555555555556
-104	386.555555555556
-99	386.722222222222
-98	386.555555555556
-97	386.555555555556
-53	386.736111111111
-50	386.555555555556
-25	386.555555555556
-19	386.722222222222
2	386.722222222222
8	386.902777777778
11	387.083333333333
12	386.902777777778
17	387.083333333333
18	386.902777777778
22	387.069444444444
32	389.513888888889
33	386.902777777778
46	386.638888888889
47	386.986111111111
51	387.166666666667
59	386.986111111111
60	387.166666666667
65	386.986111111111
66	386.819444444444
67	386.986111111111
68	386.805555555556
90	386.638888888889
93	386.638888888889
104	386.472222222222
116	386.138888888889
117	386.472222222222
128	386.305555555556
143	386.472222222222
144	386.305555555556
177	386.305555555556
181	386.138888888889
192	386.138888888889
197	386.138888888889
200	385.958333333333
209	385.777777777778
211	385.777777777778
212	385.944444444444
216	385.944444444444
220	385.777777777778
238	385.777777777778
264	385.777777777778
274	385.958333333333
276	385.958333333333
280	385.958333333333
285	386.125000000000
286	385.958333333333
288	385.958333333333
294	385.958333333333
324	386.125000000000
337	386.125000000000
338	386.305555555556
350	386.305555555556
354	386.472222222222
362	386.472222222222
364	386.472222222222
385	386.638888888889
387	386.472222222222
388	386.472222222222
390	386.472222222222
391	386.638888888889
393	386.472222222222
403	386.472222222222
408	386.638888888889
479	386.472222222222
481	386.638888888889
509	386.472222222222
538	386.472222222222
539	386.472222222222
591	386.305555555556
594	386.305555555556
601	386.305555555556
609	386.305555555556
612	386.305555555556
616	386.305555555556
625	386.305555555556
626	386.305555555556
630	386.305555555556
632	386.305555555556
634	386.305555555556
635	386.305555555556
643	386.138888888889
663	385.958333333333
664	385.958333333333
678	385.777777777778
685	385.777777777778
715	385.777777777778
754	385.777777777778
757	385.777777777778
760	385.777777777778
761	385.777777777778
764	385.597222222222
765	385.430555555556
767	385.611111111111
783	385.611111111111
791	385.611111111111
804	385.430555555556
807	385.611111111111
809	385.444444444444
814	385.611111111111
828	385.444444444444
830	385.263888888889
835	385.263888888889
836	385.097222222222
838	385.097222222222
849	385.097222222222
874	385.097222222222
