-119	298.1
-118	298.1
-117	298.1
-116	298.1
-115	298.1
-114	298.1
-113	298.1
-112	298.3
-111	298.3
-110	298.3
-109	298.3
-108	298.3
-107	298.3
-106	298.3
-105	298.3
-103	298.3
-102	296.5
-101	296.5
-100	296.5
-99	296.5
-97	296.5
-96	296.5
-95	296.5
-94	296.5
-92	297.3
-89	297.3
-88	297.3
-87	297.3
-83	297.3
-82	297.3
-80	297.3
-78	297.3
-77	297.3
-74	297.3
-72	297.8
-71	297.8
-69	297.8
-68	297.8
-67	297.8
-65	297.8
-64	297.8
-63	297.8
-62	298.2
-61	298.2
-57	298.2
-56	298.2
-55	298.2
-54	298.2
-53	298.2
-52	297.6
-51	297.6
-50	297.6
-49	297.6
-48	297.6
-47	297.6
-46	297.6
-45	297.6
-43	297.6
-42	298.8
-41	298.8
-37	298.8
-36	298.8
-35	298.8
-34	298.8
-33	298.8
-32	299.2
-31	299.2
-30	299.2
-29	299.2
-27	299.2
-26	299.2
-25	299.2
-24	299.2
-23	299.2
-22	299.8
-21	299.8
-20	299.8
-19	299.8
-18	299.8
-17	299.8
-16	299.8
-15	299.8
-14	299.8
-12	302.6
-11	302.6
-10	302.6
-9	302.6
-8	302.6
-7	302.6
-5	302.6
-4	302.6
-3	302.6
-2	305.2
-1	305.2
0	305.2
1	305.2
2	305.2
3	305.2
4	305.2
5	305.2
6	305.2
7	305.2
8	306.1
9	306.1
10	306.1
11	306.1
12	306.1
13	306.1
14	306.1
15	306.1
18	306.3
19	306.3
20	306.3
21	306.3
22	306.3
23	306.3
24	306.3
25	306.3
27	306.3
28	307.6
29	307.6
30	307.6
32	307.6
34	307.6
37	307.6
38	308.1
39	308.1
40	308.1
41	308.1
43	308.1
44	308.1
45	308.1
46	308.1
47	308.1
48	309.5
50	309.5
51	309.5
52	309.5
53	309.5
54	309.5
55	309.5
56	309.5
58	309.8
59	309.8
61	309.8
63	309.8
64	309.8
66	309.8
68	309.8
69	309.8
70	309.8
72	309.8
74	309.8
75	309.8
76	309.8
78	310.9
80	310.9
81	310.9
82	310.9
83	310.9
84	310.9
85	310.9
86	310.9
87	310.9
88	313.9
90	313.9
91	313.9
92	313.9
94	313.9
95	313.9
