-120	406.0
-117	404.6
-116	406.0
-115	404.2
-114	406.0
-113	404.6
-112	404.6
-111	404.6
-110	404.6
-109	406.4
-108	406.4
-107	406.4
-106	403.7
-105	403.7
-104	405.6
-103	405.6
-98	405.6
-97	405.6
-96	405.6
-93	405.6
-92	405.6
-91	405.6
-89	405.6
-87	405.6
-86	405.6
-83	405.6
-81	405.6
-79	405.6
-72	405.6
-70	405.6
-69	405.6
-68	404.2
-66	405.6
-65	407.4
-64	406.0
-63	404.6
-62	406.0
-61	404.6
-60	404.6
-56	404.6
-55	404.6
-54	404.6
-53	406.0
-52	404.6
-50	404.6
-48	406.0
-47	404.6
-45	404.6
-44	404.6
-43	406.0
-42	404.6
-41	404.6
-40	404.6
-37	404.6
-36	404.6
-35	406.4
-34	404.6
-33	404.6
-32	404.6
-31	404.6
-30	404.6
-29	404.6
-27	404.6
-25	406.0
-24	404.6
-23	404.6
-22	406.0
-21	406.0
-20	404.6
-13	406.4
-12	404.6
-10	406.0
-7	404.6
-6	404.6
-5	404.6
-4	404.6
-3	404.6
-2	404.6
-1	404.6
0	406.0
1	406.0
2	412.0
3	422.6
4	430.4
5	436.9
6	443.8
7	448.4
8	451.7
9	451.7
10	451.7
11	451.7
12	449.3
13	446.1
14	443.4
15	441.5
16	439.7
17	437.4
18	435.6
19	432.3
20	432.3
21	429.6
22	429.6
23	428.2
24	426.8
25	428.2
26	428.2
27	428.2
28	428.2
29	428.2
30	428.2
31	429.6
32	429.6
33	429.6
34	431.4
35	431.4
36	431.4
37	431.4
38	433.2
39	433.2
40	433.2
41	436.0
42	434.2
43	435.6
44	435.6
45	436.9
46	436.9
47	436.9
48	439.7
49	439.7
50	436.0
51	439.7
52	441.1
53	439.7
54	439.7
55	443.4
56	440.6
58	440.6
59	443.8
60	436.0
61	442.9
62	445.2
63	445.2
64	441.5
65	439.7
66	439.7
67	439.7
68	441.1
69	441.1
70	441.1
71	442.9
72	439.7
73	436.0
74	437.8
75	441.1
76	432.3
77	437.4
78	436.0
79	438.8
80	434.6
81	436.0
82	429.6
83	432.3
84	438.8
85	430.4
86	434.2
87	432.3
88	435.1
89	433.2
90	426.8
91	428.2
92	429.6
93	429.6
94	432.8
95	430.4
96	430.4
98	428.6
99	428.6
100	428.6
102	428.6
103	424.9
104	428.6
106	426.8
107	426.8
108	432.3
109	430.4
110	433.7
111	430.9
112	428.2
113	426.8
114	426.8
115	429.6
116	427.7
117	427.7
118	427.7
119	424.0
120	427.7
121	427.7
122	427.7
123	429.6
124	426.3
125	427.7
126	427.7
